match_id,map_name,map_name_en,map_name_cn,ring1_x,ring1_y,ring1_r,ring2_x,ring2_y,ring2_r,target_ring5_x,target_ring5_y,target_ring5_r,delta_x,delta_y,delta_distance,delta_angle,radius_shrink_ratio,ring1_x_norm,ring1_y_norm,ring2_x_norm,ring2_y_norm
algs_2025_s2_playoffs_match_162,mp_rr_olympus,Olympus,奥林匹斯,6901.66,7063.08,855.94,6973.56,7074.44,463.76,7012.05,7279.9,53.35,71.90000000000055,11.359999999999673,72.79189240567985,8.978355456262967,0.5418136785288687,0.43135375,0.4414425,0.4358475,0.44215249999999995
algs_2025_s2_playoffs_match_166,mp_rr_olympus,Olympus,奥林匹斯,8480.28,9939.89,801.93,8333.98,10169.43,427.55,8537.47,9966.25,46.25,-146.3000000000011,229.54000000000087,272.19901101951257,122.51187521922019,0.5331512725549612,0.5300175,0.621243125,0.52087375,0.635589375
algs_2025_s2_playoffs_match_185,mp_rr_olympus,Olympus,奥林匹斯,8742.86,10590.45,945.01,8350.6,10289.9,494.23,8384.05,10155.17,53.43,-392.2600000000002,-300.5500000000011,494.1641529896729,217.45937156890275,0.5229891747177279,0.54642875,0.661903125,0.5219125,0.64311875
algs_2025_s2_playoffs_match_195,mp_rr_desertlands,World's Edge,世界边缘,10731.01,8251.01,913.64,10973.64,8067.32,486.9,10934.41,8010.72,62.18,242.6299999999992,-183.6900000000005,304.3211017987412,322.87141287106243,0.5329232520467581,0.670688125,0.515688125,0.6858525,0.5042075
algs_2025_s2_playoffs_match_20,mp_rr_tropic,Storm Point,风暴点,9482.65,7239.16,914.8,9539.47,7225.3,463.82,9252.24,6955.1,46.69,56.81999999999971,-13.859999999999673,58.48599832438494,346.29164619188754,0.5070179274158286,0.5268138888888889,0.40217555555555556,0.5299705555555555,0.40140555555555557
algs_2025_s2_playoffs_match_208,mp_rr_canyonlands,King's Canyon,诸王峡谷,14980.86,12028.6,960.97,14872.69,12184.31,523.07,15270.68,12089.95,59.87,-108.17000000000007,155.70999999999913,189.5952346447551,124.7872774568549,0.5443145987908051,0.8322700000000001,0.6682555555555556,0.8262605555555556,0.6769061111111111
algs_2025_s2_playoffs_match_22,mp_rr_tropic,Storm Point,风暴点,5924.77,9615.18,907.54,6003.28,9652.01,483.54,5996.28,9402.94,50.75,78.50999999999931,36.82999999999993,86.71948454643793,25.131847307247977,0.5328029618529211,0.3291538888888889,0.5341766666666666,0.33351555555555557,0.5362227777777778
algs_2025_s2_playoffs_match_223,mp_rr_canyonlands,King's Canyon,诸王峡谷,6023.61,9992.86,988.41,6355.49,9647.97,502.4,6533.77,9524.17,49.18,331.8800000000001,-344.89000000000124,478.63707179866554,313.8987007566735,0.508291093776874,0.33464499999999997,0.5551588888888889,0.35308277777777775,0.5359983333333332
algs_2025_s2_playoffs_match_238,mp_rr_canyonlands,King's Canyon,诸王峡谷,3729.52,14669.69,878.53,4256.17,14574.49,474.22,4313.7,14409.11,50.08,526.6500000000001,-95.20000000000073,535.1852599801308,349.75356436325666,0.5397880550464982,0.20719555555555555,0.8149827777777778,0.23645388888888888,0.8096938888888888
algs_2025_s2_playoffs_match_24,mp_rr_canyonlands,King's Canyon,诸王峡谷,9802.49,11235.48,916.55,9665.02,11727.42,463.72,9426.71,11724.69,46.59,-137.46999999999935,491.9400000000005,510.78661346985234,105.61273613848175,0.5059407560962305,0.5445827777777777,0.6241933333333333,0.5369455555555556,0.6515233333333333
algs_2025_s2_playoffs_match_242,mp_rr_canyonlands,King's Canyon,诸王峡谷,11289.11,12409.69,923.77,10903.23,12892.53,470.1,11110.24,12745.19,44.78,-385.880000000001,482.84000000000015,618.0920966975722,128.6314334022399,0.508892906242896,0.6271727777777778,0.6894272222222223,0.605735,0.7162516666666667
algs_2025_s2_playoffs_match_245,mp_rr_tropic,Storm Point,风暴点,12171.48,5720.61,873.38,12228.15,5810.34,458.89,11900.14,5763.56,47.43,56.67000000000007,89.73000000000047,106.12710209932284,57.725076414248846,0.5254184890883693,0.6761933333333333,0.31781166666666666,0.6793416666666666,0.3227966666666667
algs_2025_s2_playoffs_match_25,mp_rr_tropic,Storm Point,风暴点,8996.24,8120.01,866.0,8940.04,7949.69,443.97,9050.3,7890.38,44.94,-56.19999999999891,-170.32000000000062,179.3525645202769,251.73880891501284,0.5126674364896074,0.4997911111111111,0.4511116666666667,0.49666888888888894,0.44164944444444443
algs_2025_s2_playoffs_match_251,mp_rr_canyonlands,King's Canyon,诸王峡谷,12552.11,10019.06,874.68,12621.34,9698.57,462.73,12589.58,9412.24,49.11,69.22999999999956,-320.4899999999998,327.8820412892414,282.18934375472196,0.5290277587231903,0.6973394444444445,0.5566144444444444,0.7011855555555556,0.5388094444444445
algs_2025_s2_playoffs_match_254,mp_rr_olympus,Olympus,奥林匹斯,7147.17,5415.54,935.03,7076.45,5486.79,480.45,7008.24,5451.71,53.82,-70.72000000000025,71.25,100.38864925876848,134.78610535977515,0.513833780734308,0.446698125,0.33847125,0.44227812499999997,0.342924375
algs_2025_s2_playoffs_match_263,mp_rr_district,Broken Moon,残月,5403.72,10513.14,876.19,5368.04,10464.92,470.94,5243.99,10330.66,54.15,-35.68000000000029,-48.219999999999345,59.985254854838765,233.50070872273972,0.5374861616772617,0.3377325,0.65707125,0.3355025,0.6540575
algs_2025_s2_playoffs_match_264,mp_rr_tropic,Storm Point,风暴点,7171.6,6455.91,939.45,6741.9,6041.5,473.13,6869.06,6245.79,41.38,-429.7000000000007,-414.40999999999985,596.973816930023,223.96227189071914,0.5036244611208686,0.39842222222222223,0.35866166666666666,0.37455,0.3356388888888889
algs_2025_s2_playoffs_match_266,mp_rr_desertlands,World's Edge,世界边缘,5161.44,6591.86,901.86,5063.47,7180.51,500.44,5215.69,6867.54,58.5,-97.96999999999935,588.6500000000005,596.7469676504444,99.44922105118879,0.5548976559554698,0.32259,0.41199125,0.31646687500000004,0.448781875
algs_2025_s2_playoffs_match_269,mp_rr_district,Broken Moon,残月,7035.72,9344.89,931.24,7211.17,9329.61,490.91,6892.89,9199.99,53.64,175.44999999999982,-15.279999999998836,176.11411329021846,355.0226497279614,0.5271573386022937,0.4397325,0.584055625,0.450698125,0.583100625
algs_2025_s2_playoffs_match_28,mp_rr_canyonlands,King's Canyon,诸王峡谷,12890.29,4100.08,881.82,12874.65,4127.1,489.38,12691.67,3987.66,49.52,-15.640000000001237,27.020000000000437,31.220025624590097,120.06356728866976,0.5549658660497607,0.7161272222222222,0.22778222222222222,0.7152583333333333,0.22928333333333337
algs_2025_s2_playoffs_match_284,mp_rr_district,Broken Moon,残月,6366.4,9087.57,816.17,6173.98,9151.58,459.61,6005.92,9347.4,50.74,-192.42000000000007,64.01000000000022,202.78741701594814,161.59989664194478,0.5631302302216451,0.3979,0.567973125,0.38587374999999996,0.57197375
algs_2025_s2_playoffs_match_286,mp_rr_desertlands,World's Edge,世界边缘,7723.1,10507.97,907.44,7990.9,10670.61,518.5,7910.55,10652.5,64.42,267.7999999999993,162.64000000000124,313.31870292084386,31.271100725383402,0.5713876399541568,0.48269375000000003,0.6567481249999999,0.49943125,0.666913125
algs_2025_s2_playoffs_match_291,mp_rr_tropic,Storm Point,风暴点,9731.96,8800.19,986.15,9720.08,8800.42,499.7,9463.11,8879.28,49.9,-11.8799999999992,0.22999999999956344,11.882226222386981,178.89087683543332,0.5067180449221721,0.5406644444444444,0.4888994444444445,0.5400044444444444,0.48891222222222225
algs_2025_s2_playoffs_match_312,mp_rr_tropic,Storm Point,风暴点,10831.19,6771.32,941.12,10835.59,6789.23,496.07,10932.42,6668.22,48.8,4.399999999999636,17.909999999999854,18.442562186420616,76.1973387683767,0.5271060013600816,0.6017327777777778,0.37618444444444443,0.6019772222222223,0.3771794444444444
algs_2025_s2_playoffs_match_314,mp_rr_desertlands,World's Edge,世界边缘,10333.37,12174.67,935.92,10338.55,12310.66,504.6,10252.72,12126.64,54.16,5.179999999998472,135.98999999999978,136.08862002386505,87.81859900386912,0.539148645183349,0.645835625,0.760916875,0.646159375,0.76941625
algs_2025_s2_playoffs_match_315,mp_rr_tropic,Storm Point,风暴点,10702.53,10871.68,889.63,10280.49,10863.56,455.26,10343.72,11112.17,45.23,-422.0400000000009,-8.1200000000008,422.11810669527165,181.1022280725496,0.51174083607792,0.594585,0.6039822222222222,0.5711383333333333,0.6035311111111111
algs_2025_s2_playoffs_match_325,mp_rr_canyonlands,King's Canyon,诸王峡谷,10418.46,11104.49,962.19,10473.56,11225.86,486.91,10499.18,11543.74,47.89,55.100000000000364,121.3700000000008,133.29173605291604,65.58272635205746,0.5060435049210655,0.5788033333333333,0.6169161111111111,0.5818644444444444,0.6236588888888889
algs_2025_s2_playoffs_match_332,mp_rr_desertlands,World's Edge,世界边缘,6729.53,8887.83,904.35,7000.43,8623.43,477.02,7001.17,8566.55,52.16,270.90000000000055,-264.39999999999964,378.54216409800387,315.6956926292061,0.5274727704981478,0.420595625,0.555489375,0.43752687500000004,0.538964375
algs_2025_s2_playoffs_match_343,mp_rr_olympus,Olympus,奥林匹斯,13391.46,5725.34,931.92,13855.51,5615.59,492.51,14049.48,5631.47,51.73,464.0500000000011,-109.75,476.85161738218005,346.69377591693075,0.5284895699201648,0.8369662499999999,0.35783375,0.865969375,0.350974375
algs_2025_s2_playoffs_match_354,mp_rr_district,Broken Moon,残月,10912.82,5762.1,821.46,10743.05,6084.13,440.36,11048.58,5973.96,52.59,-169.77000000000044,322.02999999999975,364.04007169541103,117.79761121370139,0.536069924281158,0.68205125,0.36013125,0.6714406249999999,0.380258125
algs_2025_s2_playoffs_match_380,mp_rr_canyonlands,King's Canyon,诸王峡谷,12093.05,8395.99,859.91,12353.38,8539.04,475.12,12584.01,8102.29,50.82,260.3299999999999,143.0500000000011,297.04378700790943,28.788568881788514,0.5525229384470468,0.6718361111111111,0.4664438888888889,0.6862988888888888,0.47439111111111115
algs_2025_s2_playoffs_match_381,mp_rr_tropic,Storm Point,风暴点,3615.44,10100.31,970.25,3826.31,9787.86,520.88,3743.23,9886.06,47.54,210.8699999999999,-312.4499999999989,376.9498101869787,304.0150980400302,0.5368513269775831,0.20085777777777777,0.5611283333333333,0.21257277777777778,0.5437700000000001
algs_2025_s2_playoffs_match_409,mp_rr_olympus,Olympus,奥林匹斯,2218.9,6476.09,909.61,2796.26,6635.42,492.96,2963.8,6917.96,52.64,577.3600000000001,159.32999999999993,598.94124795342,15.427535357875637,0.5419465485207946,0.13868125,0.404755625,0.17476625,0.41471375
algs_2025_s2_playoffs_match_41,mp_rr_district,Broken Moon,残月,7934.05,8272.85,848.18,7788.61,8163.47,474.01,7913.17,8185.15,57.93,-145.4400000000005,-109.38000000000011,181.980158259081,216.945460779764,0.5588554316300786,0.495878125,0.517053125,0.48678812499999996,0.510216875
algs_2025_s2_playoffs_match_421,mp_rr_desertlands,World's Edge,世界边缘,6633.59,8076.81,891.46,6603.63,8119.84,469.02,6593.72,7849.18,54.41,-29.960000000000036,43.029999999999745,52.43264727247691,124.84789031130592,0.5261256814663585,0.414599375,0.504800625,0.412726875,0.50749
algs_2025_s2_playoffs_match_427,mp_rr_canyonlands,King's Canyon,诸王峡谷,7711.95,7497.87,953.98,8132.25,7115.37,487.21,8128.04,7209.12,51.51,420.3000000000002,-382.5,568.2942371694439,317.69579231163584,0.5107130128514225,0.42844166666666667,0.41654833333333335,0.45179166666666665,0.3952983333333333
algs_2025_s2_playoffs_match_431,mp_rr_olympus,Olympus,奥林匹斯,9422.69,14295.04,832.83,9417.03,14304.94,438.36,9248.45,14089.33,49.17,-5.6599999999998545,9.899999999999636,11.40375376794813,119.75734502950925,0.5263499153488707,0.5889181250000001,0.89344,0.588564375,0.89405875
algs_2025_s2_playoffs_match_437,mp_rr_district,Broken Moon,残月,8447.88,7433.24,874.46,8252.22,7943.67,474.63,8413.49,7986.3,50.7,-195.65999999999985,510.4300000000003,546.6457907091211,110.97302038751337,0.5427692518811609,0.5279925,0.4645775,0.51576375,0.496479375
algs_2025_s2_playoffs_match_445,mp_rr_desertlands,World's Edge,世界边缘,9113.34,9075.85,839.85,9262.81,9289.8,445.83,9256.87,9207.12,53.35,149.46999999999935,213.9499999999989,260.9901979002264,55.061034931017986,0.5308447937131631,0.56958375,0.567240625,0.578925625,0.5806125
algs_2025_s2_playoffs_match_45,mp_rr_tropic,Storm Point,风暴点,7873.11,8442.53,953.29,7706.73,8704.01,491.53,7756.62,8691.99,47.38,-166.3800000000001,261.47999999999956,309.9259505107628,122.46864010242074,0.5156143461066413,0.437395,0.4690294444444445,0.42815166666666665,0.48355611111111113
algs_2025_s2_playoffs_match_453,mp_rr_tropic,Storm Point,风暴点,11280.33,6668.42,991.67,11316.24,6297.2,504.61,11529.37,6343.61,53.86,35.909999999999854,-371.22000000000025,372.95283414930657,275.525320446109,0.5088487097522362,0.626685,0.3704677777777778,0.62868,0.34984444444444446
algs_2025_s2_playoffs_match_472,mp_rr_tropic,Storm Point,风暴点,11338.84,4512.99,986.1,11427.4,5087.31,528.21,11678.53,5133.74,52.48,88.55999999999949,574.3200000000006,581.1078522959406,81.23404769286984,0.5356556130209918,0.6299355555555556,0.2507216666666667,0.6348555555555555,0.28262833333333337
algs_2025_s2_playoffs_match_474,mp_rr_desertlands,World's Edge,世界边缘,12793.82,4352.7,941.83,12977.02,4338.17,496.7,13064.55,4166.49,60.28,183.20000000000073,-14.529999999999745,183.77530002696298,355.4652367630727,0.5273775522121826,0.79961375,0.27204375,0.81106375,0.271135625
algs_2025_s2_playoffs_match_477,mp_rr_olympus,Olympus,奥林匹斯,13878.18,7109.15,890.7,13809.0,7312.03,484.23,13985.34,7357.6,49.77,-69.18000000000029,202.8800000000001,214.3505698616173,108.82885004457158,0.5436510609632873,0.86738625,0.444321875,0.8630625,0.457001875
algs_2025_s2_playoffs_match_479,mp_rr_olympus,Olympus,奥林匹斯,6904.04,9898.29,901.27,6844.32,9652.21,501.1,6901.34,9780.29,56.15,-59.720000000000255,-246.08000000000175,253.2229152347806,256.35887843629075,0.5559932095820342,0.4315025,0.6186431250000001,0.42777,0.6032631249999999
algs_2025_s2_playoffs_match_480,mp_rr_desertlands,World's Edge,世界边缘,7075.67,8438.58,940.99,7306.98,8944.28,512.22,7446.61,9169.42,65.79,231.3099999999995,505.7000000000007,556.0906455785788,65.42037916333496,0.5443415976790402,0.442229375,0.52741125,0.45668624999999996,0.5590175000000001
algs_2025_s2_playoffs_match_483,mp_rr_canyonlands,King's Canyon,诸王峡谷,11510.84,10578.38,929.36,11615.25,10601.78,492.29,11500.27,10349.06,49.75,104.40999999999985,23.400000000001455,107.00003785046077,12.63219079144583,0.5297086166824482,0.6394911111111111,0.5876877777777777,0.6452916666666667,0.5889877777777778
algs_2025_s2_playoffs_match_57,mp_rr_tropic,Storm Point,风暴点,5157.87,8296.87,919.9,4953.22,8419.76,498.17,4945.81,8460.31,50.89,-204.64999999999964,122.88999999999942,238.71232603282076,149.0156619053911,0.5415479943472117,0.28654833333333335,0.4609372222222223,0.2751788888888889,0.4677644444444445
algs_2025_s2_playoffs_match_59,mp_rr_olympus,Olympus,奥林匹斯,4436.16,5390.01,948.53,4116.04,4926.93,521.64,3983.42,4846.0,53.91,-320.1199999999999,-463.0799999999999,562.9563933378854,235.34449787729167,0.5499457054600276,0.27726,0.336875625,0.2572525,0.30793312500000003
algs_2025_s2_playoffs_match_62,mp_rr_olympus,Olympus,奥林匹斯,10526.61,5905.39,811.54,10317.31,5716.92,447.91,10312.96,5754.01,47.21,-209.3000000000011,-188.47000000000025,281.6512575863999,222.00233318740376,0.5519259679128571,0.657913125,0.36908687500000004,0.6448318749999999,0.3573075
algs_2025_s2_playoffs_match_69,mp_rr_tropic,Storm Point,风暴点,12613.31,6417.1,962.47,12833.78,6420.53,523.02,12978.29,6277.07,51.57,220.47000000000116,3.4299999999993815,220.49667979359805,0.8913170515586515,0.5434143401872266,0.7007394444444445,0.3565055555555556,0.7129877777777778,0.3566961111111111
algs_2025_s2_playoffs_match_72,mp_rr_district,Broken Moon,残月,10106.49,7557.14,912.18,10656.74,7396.04,479.35,10627.87,7360.79,53.54,550.25,-161.10000000000036,573.348299465517,343.68123519362626,0.5254993531978338,0.6316556249999999,0.47232125,0.66604625,0.4622525
algs_2025_s2_playoffs_match_74,mp_rr_district,Broken Moon,残月,9631.88,2883.23,906.85,9447.52,3105.73,477.67,9388.02,3077.67,51.67,-184.35999999999876,222.5,288.95477085523186,129.64461119927387,0.5267354027678227,0.6019924999999999,0.180201875,0.59047,0.194108125
algs_2025_s2_playoffs_match_81,mp_rr_olympus,Olympus,奥林匹斯,9751.06,8763.97,897.38,9885.45,8196.19,493.96,9806.1,8226.49,54.99,134.39000000000124,-567.7799999999988,583.4679087147802,283.3164845080519,0.5504468564041989,0.6094412499999999,0.5477481249999999,0.617840625,0.512261875
algs_2025_s2_playoffs_match_84,mp_rr_district,Broken Moon,残月,10825.67,7869.26,839.75,10665.33,8017.11,456.67,10633.12,8046.31,46.08,-160.34000000000015,147.84999999999945,218.10212768333986,137.32075305275134,0.5438166120869307,0.676604375,0.49182875000000004,0.6665831249999999,0.5010693749999999
algs_2025_s2_playoffs_match_89,mp_rr_desertlands,World's Edge,世界边缘,8069.08,8974.13,926.49,7950.62,9350.95,517.08,7644.33,8942.38,58.97,-118.46000000000004,376.8200000000015,395.00137214951695,107.45145839751298,0.5581064015801575,0.5043175,0.5608831249999999,0.49691375,0.5844343750000001
algs_2025_s2_playoffs_match_93,mp_rr_desertlands,World's Edge,世界边缘,5648.68,10016.72,807.24,5647.48,10086.55,441.51,5544.75,10222.84,52.93,-1.2000000000007276,69.82999999999993,69.84030999358458,90.98450764147303,0.5469377136910956,0.35304250000000004,0.626045,0.3529675,0.6304093749999999
algs_pl_apac_n_s1_match_06,mp_rr_olympus,Olympus,奥林匹斯,12954.23,8557.68,907.76,12413.3,8263.92,480.23,12549.68,8390.4,52.85,-540.9300000000003,-293.7600000000002,615.5487003479094,208.5048240838325,0.5290274962545166,0.8096393749999999,0.534855,0.77583125,0.516495
algs_pl_apac_n_s1_match_117,mp_rr_olympus,Olympus,奥林匹斯,3477.09,3989.75,824.5,3131.46,4102.4,444.19,3257.62,4004.91,46.29,-345.6300000000001,112.64999999999964,363.5245788113921,161.9478347600055,0.5387386294724075,0.217318125,0.249359375,0.19571625,0.25639999999999996
algs_pl_apac_n_s1_match_122,mp_rr_canyonlands,King's Canyon,诸王峡谷,7625.98,12126.83,997.32,7529.43,12322.17,538.17,7782.7,12491.92,54.39,-96.54999999999927,195.34000000000015,217.89818287447903,116.30164038157274,0.5396161713391889,0.4236655555555555,0.6737127777777778,0.4183016666666667,0.684565
algs_pl_apac_n_s1_match_123,mp_rr_district,Broken Moon,残月,11057.36,8360.31,853.33,11065.53,8435.03,483.01,10808.37,8572.62,57.87,8.170000000000073,74.72000000000116,75.1653330997753,83.75998001365986,0.5660295548029484,0.6910850000000001,0.522519375,0.691595625,0.5271893750000001
algs_pl_apac_n_s1_match_138,mp_rr_tropic,Storm Point,风暴点,5792.66,6485.86,879.03,5754.1,5997.13,455.49,5632.46,6046.76,44.15,-38.55999999999949,-488.72999999999956,490.2488006104651,265.4888016092909,0.5181734411794819,0.32181444444444446,0.3603255555555555,0.31967222222222225,0.3331738888888889
algs_pl_apac_n_s1_match_142,mp_rr_desertlands,World's Edge,世界边缘,7550.42,7855.8,811.78,7954.75,7632.49,430.04,7917.12,7378.44,50.85,404.3299999999999,-223.3100000000004,461.8983708566205,331.0882880633357,0.5297494395033138,0.47190125,0.4909875,0.497171875,0.477030625
algs_pl_apac_n_s1_match_147,mp_rr_tropic,Storm Point,风暴点,10526.1,9763.49,969.73,10523.83,9137.04,480.83,10533.68,9155.42,44.79,-2.2700000000004366,-626.4499999999989,626.4541127648525,269.79238430801314,0.49583904798242806,0.5847833333333333,0.5424161111111111,0.5846572222222223,0.5076133333333334
algs_pl_apac_n_s1_match_151,mp_rr_district,Broken Moon,残月,5183.86,9433.38,936.89,5177.37,9387.66,491.32,5139.48,9310.95,53.93,-6.489999999999782,-45.719999999999345,46.178333664175646,261.92078354205626,0.5244158866035501,0.32399124999999995,0.58958625,0.323585625,0.58672875
algs_pl_apac_n_s1_match_156,mp_rr_district,Broken Moon,残月,5448.27,7674.39,877.24,5281.06,7997.67,493.16,5398.68,8094.74,55.92,-167.21000000000004,323.27999999999975,363.96310595993083,117.34934540957876,0.5621722675664584,0.34051687500000005,0.47964937500000004,0.33006625,0.499854375
algs_pl_apac_n_s1_match_16,mp_rr_canyonlands,King's Canyon,诸王峡谷,14585.68,6240.99,971.23,14116.43,5932.85,512.94,14080.82,6000.11,53.42,-469.25,-308.1399999999994,561.3785016368187,213.29150052698205,0.5281344274785582,0.8103155555555556,0.34672166666666665,0.7842461111111111,0.3296027777777778
algs_pl_apac_n_s1_match_169,mp_rr_desertlands,World's Edge,世界边缘,7855.24,5443.69,947.74,8047.29,4882.02,539.86,8015.29,4653.67,61.51,192.05000000000018,-561.6699999999992,593.5961517732399,288.8769306620395,0.5696288011479942,0.4909525,0.34023062499999995,0.502955625,0.30512625000000004
algs_pl_apac_n_s1_match_176,mp_rr_tropic,Storm Point,风暴点,11248.23,12692.27,897.47,11687.91,12276.42,475.21,11666.24,12312.79,42.67,439.6800000000003,-415.85000000000036,605.1856945599429,316.59550861544227,0.5294995933011688,0.6249016666666667,0.7051261111111111,0.6493283333333333,0.6820233333333333
algs_pl_apac_n_s1_match_184,mp_rr_canyonlands,King's Canyon,诸王峡谷,14168.01,9327.34,947.08,14184.72,9277.58,500.36,14041.17,9492.83,51.74,16.709999999999127,-49.76000000000022,52.49077728515737,288.5626637654416,0.5283186214469738,0.7871116666666667,0.5181855555555556,0.78804,0.5154211111111111
algs_pl_apac_n_s1_match_191,mp_rr_olympus,Olympus,奥林匹斯,7045.06,4972.96,845.23,7018.26,4544.78,448.87,7163.86,4682.1,52.47,-26.800000000000182,-428.1800000000003,429.0178928669529,266.4185006008663,0.5310625510216154,0.44031625,0.31081,0.43864125000000004,0.28404874999999996
algs_pl_apac_n_s1_match_193,mp_rr_tropic,Storm Point,风暴点,14390.3,11501.53,874.43,14664.83,11445.64,454.01,14521.35,11381.68,40.19,274.53000000000065,-55.89000000000124,280.1614052648946,348.4927373002731,0.5192067975709891,0.7994611111111111,0.638973888888889,0.8147127777777777,0.6358688888888888
algs_pl_apac_n_s1_match_210,mp_rr_district,Broken Moon,残月,8202.91,9398.24,898.94,8356.81,9685.95,472.53,8306.41,9830.97,50.34,153.89999999999964,287.71000000000095,326.28554074613913,61.85706641075432,0.5256524350902173,0.512681875,0.58739,0.522300625,0.605371875
algs_pl_apac_n_s1_match_240,mp_rr_canyonlands,King's Canyon,诸王峡谷,12149.33,9372.78,916.91,11841.98,9380.58,468.87,11833.93,9323.79,49.45,-307.35000000000036,7.799999999999272,307.4489591785931,178.54624638667497,0.5113588029359479,0.6749627777777778,0.52071,0.6578877777777777,0.5211433333333333
algs_pl_apac_n_s1_match_243,mp_rr_tropic,Storm Point,风暴点,13360.25,7868.01,898.46,13138.63,7876.08,479.7,13203.15,8025.96,46.59,-221.6200000000008,8.069999999999709,221.76688052998435,177.91457116121802,0.5339135854684682,0.7422361111111111,0.4371116666666667,0.7299238888888888,0.43756
algs_pl_apac_n_s1_match_273,mp_rr_tropic,Storm Point,风暴点,10174.31,9946.62,951.83,9889.73,9895.05,506.94,9683.42,9826.77,51.31,-284.5799999999999,-51.57000000000153,289.2148704683079,190.27135695549669,0.5325951062689765,0.5652394444444444,0.55259,0.5494294444444444,0.5497249999999999
algs_pl_apac_n_s1_match_277,mp_rr_district,Broken Moon,残月,7735.17,12231.53,922.01,7849.8,11634.84,517.92,7671.35,11975.67,53.24,114.63000000000011,-596.6900000000005,607.6010146469479,280.87459294283553,0.5617292654092688,0.483448125,0.7644706250000001,0.4906125,0.7271775
algs_pl_apac_n_s1_match_279,mp_rr_tropic,Storm Point,风暴点,9975.29,9287.75,961.85,9897.63,9115.45,520.55,9847.29,9471.21,52.09,-77.66000000000167,-172.29999999999927,188.99303055933044,245.7376970210385,0.5411966522846597,0.5541827777777778,0.5159861111111111,0.5498683333333333,0.5064138888888889
algs_pl_apac_n_s1_match_281,mp_rr_district,Broken Moon,残月,9228.16,9436.16,862.4,9188.2,9512.73,492.14,8971.08,9749.73,52.57,-39.95999999999913,76.56999999999971,86.36993979388828,117.55894868415169,0.5706632653061224,0.5767599999999999,0.58976,0.5742625,0.594545625
algs_pl_apac_n_s1_match_290,mp_rr_district,Broken Moon,残月,11634.47,5983.85,840.87,11629.88,5906.77,469.66,11494.95,5720.38,49.2,-4.5900000000001455,-77.07999999999993,77.21654291665737,266.59214538161564,0.5585405591827513,0.7271543749999999,0.373990625,0.7268675,0.36917312500000005
algs_pl_apac_n_s1_match_297,mp_rr_desertlands,World's Edge,世界边缘,12249.62,9503.52,921.11,12579.12,9976.7,482.74,12787.62,10181.62,56.22,329.5,473.1800000000003,576.601736383095,55.1484857719196,0.5240850712727035,0.76560125,0.59397,0.7861950000000001,0.6235437500000001
algs_pl_apac_n_s1_match_310,mp_rr_canyonlands,King's Canyon,诸王峡谷,7061.27,8768.44,946.21,7080.69,9370.11,520.15,6820.23,9458.16,54.95,19.419999999999163,601.6700000000001,601.983326430226,88.15131569840159,0.549719406896989,0.3922927777777778,0.4871355555555556,0.3933716666666666,0.5205616666666667
algs_pl_apac_n_s1_match_316,mp_rr_district,Broken Moon,残月,5102.92,9718.87,848.56,4713.06,9395.85,480.05,4551.86,9128.28,52.9,-389.8599999999997,-323.02000000000044,506.2931364338253,219.64357741756743,0.5657231073819177,0.3189325,0.607429375,0.29456625000000003,0.5872406250000001
algs_pl_apac_n_s1_match_324,mp_rr_tropic,Storm Point,风暴点,9440.73,4612.86,940.49,9694.03,4435.75,479.83,9514.65,4343.55,47.27,253.3000000000011,-177.10999999999967,309.0774047063299,325.0383531208572,0.5101914959223384,0.524485,0.25627,0.5385572222222222,0.24643055555555557
algs_pl_apac_n_s1_match_326,mp_rr_district,Broken Moon,残月,4878.71,9692.53,896.34,5173.71,9156.54,473.0,5391.02,9155.28,53.99,295.0,-535.9899999999998,611.8090225715863,298.8276565442305,0.5277015418256465,0.304919375,0.6057831250000001,0.323356875,0.5722837500000001
algs_pl_apac_n_s1_match_342,mp_rr_district,Broken Moon,残月,10171.34,7841.12,821.5,10134.13,7836.88,434.27,10120.29,8026.39,49.56,-37.210000000000946,-4.239999999999782,37.45079037884339,186.5006931706171,0.5286305538648813,0.63570875,0.49007,0.6333831249999999,0.489805
algs_pl_apac_n_s1_match_349,mp_rr_olympus,Olympus,奥林匹斯,9224.89,6197.13,911.91,9832.02,6211.78,472.33,9805.18,6202.34,49.42,607.130000000001,14.649999999999636,607.3067259630847,1.3822744973650574,0.5179568159138511,0.576555625,0.38732062500000003,0.61450125,0.38823625
algs_pl_apac_n_s1_match_361,mp_rr_canyonlands,King's Canyon,诸王峡谷,6438.21,4060.99,905.09,6150.14,4362.87,463.58,5917.08,4620.44,47.22,-288.0699999999997,301.8800000000001,417.27192488831537,133.65902155339924,0.5121921576859759,0.3576783333333333,0.22561055555555554,0.34167444444444445,0.24238166666666666
algs_pl_apac_n_s1_match_366,mp_rr_canyonlands,King's Canyon,诸王峡谷,14376.49,4393.07,874.66,14197.0,4592.4,466.48,14012.87,4803.93,46.72,-179.48999999999978,199.32999999999993,268.2333107576311,132.00197818044288,0.5333272357258821,0.7986938888888889,0.24405944444444444,0.7887222222222222,0.2551333333333333
